repetitions,500,1000,5000,10000,50000
sampling error,0.1471258989898353,0.08045383577393418,0.020979521734486535,0.03418908791388179,0.010479672937399223
ms error theta=0.1,0.09297608223945318,0.11162146480121188,0.03409925100673252,0.02254809741841838,0.011542377599448964
ms error theta=1,0.20459629866951456,0.10029501846484773,0.05243957652110774,0.03585979892583348,0.012957483890167687
ms error theta=10,0.311397131621322,0.26901784515789134,0.11645280804109427,0.060601117693772,0.03598354491611152
