expected afs,panmictic_afs,observed 500,observed 1000,observed 5000,observed 10000,observed 50000,observed 100000,observed 500000,observed 1000000
0.395282,0.43795620437956206,0.4178082191780822,0.41061946902654867,0.4043628624634211,0.39663011500401174,0.3924050632911392,0.39531468998197955,0.394737,0.394283
0.228399,0.21897810218978103,0.23373287671232876,0.20530973451327433,0.2193845880996719,0.2283141659980387,0.2270925188451145,0.22874813677723643,0.228851,0.228734
0.158444,0.145985401459854,0.1481164383561644,0.16902654867256636,0.15332091868404718,0.15601319425871446,0.16147240790783673,0.15777436650426038,0.158362,0.158998
0.12033,0.10948905109489052,0.11301369863013698,0.11415929203539824,0.12379178859625788,0.12289382187750736,0.12131097994595363,0.12067454225900465,0.1208,0.120846
0.0975453,0.08759124087591241,0.08732876712328767,0.10088495575221239,0.09913984215660193,0.09614870286172773,0.09771903000995591,0.09748826447751896,0.09725,0.097139
