num_segsites,average.abs.error_0.05,rel.error_0.05,average.abs.error_4.214583333333334,rel.error_4.214583333333334,average.abs.error_8.379166666666668,rel.error_8.379166666666668,average.abs.error_12.543750000000003,rel.error_12.543750000000003,average.abs.error_16.708333333333336,rel.error_16.708333333333336,average.abs.error_20.87291666666667,rel.error_20.87291666666667,average.abs.error_25.037500000000005,rel.error_25.037500000000005,average.abs.error_29.202083333333338,rel.error_29.202083333333338,average.abs.error_33.36666666666667,rel.error_33.36666666666667,average.abs.error_37.53125,rel.error_37.53125,average.abs.error_41.69583333333333,rel.error_41.69583333333333,average.abs.error_45.860416666666666,rel.error_45.860416666666666,average.abs.error_50.025000000000006,rel.error_50.025000000000006,average.abs.error_54.18958333333334,rel.error_54.18958333333334,average.abs.error_58.35416666666667,rel.error_58.35416666666667,average.abs.error_62.518750000000004,rel.error_62.518750000000004,average.abs.error_66.68333333333334,rel.error_66.68333333333334,average.abs.error_70.84791666666668,rel.error_70.84791666666668,average.abs.error_75.0125,rel.error_75.0125,average.abs.error_79.17708333333334,rel.error_79.17708333333334,average.abs.error_83.34166666666667,rel.error_83.34166666666667,average.abs.error_87.50625000000001,rel.error_87.50625000000001,average.abs.error_91.67083333333333,rel.error_91.67083333333333,average.abs.error_95.83541666666667,rel.error_95.83541666666667,average.abs.error_100.0,rel.error_100.0
500,0.0338809125,6.180482049402093,0.015735025000000003,1.4005518184835393,0.014196849999999999,1.3958240157336435,0.013849399999999996,1.6155726101700558,0.015136562500000002,1.569579902874587,0.0139441875,1.1387215044275019,0.016468937500000003,1.7722016382617902,0.009085437499999998,0.8738743883247175,0.017555937500000004,1.6596550412283635,0.018409675,1.8407855783947604,0.007521649999999998,0.8073073655603575,0.013418275,1.5910917176636619,0.008348549999999995,0.918897265104214,0.0244582375,2.082676528611195,0.017495975000000004,1.2257471612574118,0.0109653,1.240618961808715,0.017917587500000005,1.576337009433987,0.012488849999999998,1.3329714836937807,0.015477324999999997,1.7611110962306773,0.011455412500000005,0.9994170754240852,0.013074599999999995,0.9594017963389481,0.013752800000000003,1.0759539641819373,0.013897199999999995,1.3098267249488893,0.0182531,1.6274311109364201,0.020526600000000006,1.5211998468944972
1000,0.029380912499999995,5.306356940728832,0.007314099999999997,0.7487365809346281,0.0069479749999999995,0.5995733392131322,0.010083799999999997,0.9601923869599768,0.0061753875,0.5094251364272769,0.006656887499999997,0.5053613365377762,0.007968937499999999,0.7939177968613653,0.009078812499999997,0.9398477915987834,0.0035393124999999947,0.4601032780573028,0.01372555,1.4127969508761469,0.009692399999999999,0.9044727267189265,0.010918275000000002,1.370382447571152,0.011641299999999999,1.1054138981109733,0.012227187499999998,1.0101057080873401,0.012319200000000008,0.9645548639972703,0.012140025000000006,1.3250560662544009,0.0116111375,0.9761105131562168,0.012488849999999996,1.5233556650179754,0.011701699999999995,1.214646833168279,0.008034162500000004,0.8549662756685907,0.011324599999999994,0.8042744057269305,0.012002799999999997,0.9061722611545897,0.007900599999999995,0.8807596548353069,0.0127531,1.173930407103398,0.016840325000000003,1.6440876306482293
5000,0.011632462499999996,2.2642359044267746,0.003459374999999993,0.35916610015159545,0.006247825000000001,0.5417376113624333,0.005046549999999998,0.31544996600052455,0.005949112499999996,0.5979299451233723,0.007221487499999997,0.5621898105627768,0.0037403624999999977,0.38491635483102216,0.0037599374999999925,0.3309181861630326,0.004302437500000001,0.51988358633968,0.006364824999999996,0.6735567171197058,0.004583149999999996,0.370334811838408,0.006486500000000006,0.6945627751910473,0.0037017999999999947,0.31424494811902115,0.0053082374999999975,0.45422734076556437,0.0064753250000000005,0.627777573559082,0.004841675000000004,0.43071482065148303,0.003552162500000001,0.3166778558916572,0.005112299999999993,0.4210846762919068,0.0022598250000000044,0.24577261790569538,0.004230987500000009,0.3678535710741384,0.003990074999999998,0.2546141444477201,0.005653449999999998,0.49497401403336594,0.003748250000000005,0.2923646366247442,0.004437600000000006,0.49342264830367955,0.005639799999999993,0.5226571047131119
10000,0.006480912500000001,1.2064627740109866,0.004503574999999999,0.37553356944462224,0.0036325500000000017,0.29403551233936065,0.0036995999999999973,0.26562226872550854,0.0035991125000000004,0.4478070214786427,0.0032078374999999952,0.31063028858933894,0.0029507125000000035,0.3951594258427974,0.0010534125000000016,0.1121280895829192,0.002846587500000005,0.3359673913317891,0.0028129499999999946,0.2781344950516744,0.004274749999999997,0.35110696044683076,0.0029560250000000045,0.2975807602782694,0.0030102249999999957,0.23538167891973438,0.004107012499999997,0.38882034601555215,0.004125350000000008,0.3808097149498776,0.0027164500000000013,0.2743151612581083,0.0032827375000000067,0.24684311391655867,0.0027132250000000005,0.2519620346775683,0.0028610749999999968,0.24380203458743022,0.0028607625000000043,0.25542996472742374,0.0021232499999999993,0.21891034670454457,0.003992849999999998,0.34944541885072045,0.0022673750000000003,0.29278962560535515,0.002116649999999996,0.2075661808290591,0.0043121999999999995,0.3698939231974454
