samples_size,ms_runtime_M0.1,qmd_runtime_M0.1,ms_runtime_M1.0,qmd_runtime_M1.0,ms_runtime_M10.0,qmd_runtime_M10.0
4,34.492486238479614,0.1522376537322998,13.122913837432861,0.0025522708892822266,38.5471351146698,0.0025017261505126953
6,53.68984532356262,0.004945039749145508,18.99227023124695,0.004816532135009766,51.32589054107666,0.012851238250732422
8,70.72656345367432,0.02691483497619629,24.81006669998169,0.024778127670288086,61.749149322509766,0.09679746627807617
10,86.24220514297485,0.4254186153411865,29.25065302848816,0.361860990524292,71.15252542495728,1.6992096900939941
12,101.51321721076965,6.015352010726929,34.40934944152832,4.931829452514648,80.22565913200378,23.675682067871094
14,117.4240984916687,134.96244597434998,38.87933826446533,104.8300404548645,89.14444184303284,502.25489115715027
16,135.90021800994873,2290.2306456565857,42.625463008880615,1702.4202282428741,97.25017714500427,7962.616231918335
