samples_size,ms_runtime_M0.1,qmd_runtime_M0.1,ms_runtime_M1.0,qmd_runtime_M1.0,ms_runtime_M10.0,qmd_runtime_M10.0
4,1.6160497665405273,0.011473417282104492,4.687004327774048,0.007767915725708008,26.50638747215271,0.011399030685424805
6,1.9031455516815186,0.009089469909667969,5.37231707572937,0.02043461799621582,27.074624061584473,0.046274423599243164
8,2.269231081008911,0.054559946060180664,5.916872262954712,0.06954503059387207,29.996327877044678,0.38320183753967285
10,2.6264894008636475,0.8881285190582275,6.585096120834351,0.7582793235778809,32.2937958240509,4.046799182891846
12,3.1294760704040527,11.629737377166748,7.126994371414185,9.895742893218994,33.31318020820618,53.40522313117981
14,3.3585474491119385,267.8855242729187,7.828809022903442,350.21203422546387,35.91965126991272,1272.326447725296
