samples_size,ms_runtime_M0.1,qmd_runtime_M0.1,ms_runtime_M1.0,qmd_runtime_M1.0,ms_runtime_M10.0,qmd_runtime_M10.0
4,32.81541419029236,0.002471446990966797,13.176112651824951,0.0035064220428466797,40.68226099014282,0.0036911964416503906
6,51.92013740539551,0.005056619644165039,19.059910774230957,0.004952907562255859,53.66724395751953,0.013876676559448242
8,68.14976334571838,0.027493000030517578,24.366238117218018,0.025144577026367188,63.734763622283936,0.09525394439697266
10,83.42994618415833,0.41457676887512207,29.496994018554688,0.3576672077178955,76.0990481376648,1.8683645725250244
12,99.2982656955719,5.8639442920684814,34.23050332069397,4.908191204071045,86.02158975601196,27.22835659980774
14,112.17999386787415,127.65699338912964,38.694212675094604,104.52356290817261,90.24952697753906,496.1728096008301
16,126.68118405342102,2136.7046387195587,42.714752197265625,1801.0374245643616,96.98509740829468,8278.098621368408
