panmictic_afs,observed_afs_M0.1_nreps500,observed_afs_M0.1_nreps1000,observed_afs_M0.1_nreps5000,observed_afs_M0.1_nreps10000,observed_afs_M0.1_nreps50000,observed_afs_M0.1_nreps100000,observed_afs_M0.1_nreps500000,observed_afs_M0.1_nreps1000000,expected_afs_M0.1,observed_afs_M1.0_nreps500,observed_afs_M1.0_nreps1000,observed_afs_M1.0_nreps5000,observed_afs_M1.0_nreps10000,observed_afs_M1.0_nreps50000,observed_afs_M1.0_nreps100000,observed_afs_M1.0_nreps500000,observed_afs_M1.0_nreps1000000,expected_afs_M1.0,observed_afs_M10.0_nreps500,observed_afs_M10.0_nreps1000,observed_afs_M10.0_nreps5000,observed_afs_M10.0_nreps10000,observed_afs_M10.0_nreps50000,observed_afs_M10.0_nreps100000,observed_afs_M10.0_nreps500000,observed_afs_M10.0_nreps1000000,expected_afs_M10.0
0.38567493112947665,0.07281393819855358,0.08583361745652915,0.07691245988751251,0.08133545975058172,0.07926095655230216,0.07898463580267316,0.07860866402993646,0.07883465778339863,0.0790267,0.2546549835706462,0.2571912013536379,0.25226237985498284,0.25569571015781284,0.25686985358176656,0.25630980037012246,0.2560575173222142,0.2553941937257287,0.255831,0.36210526315789476,0.3612139156180607,0.3602099584457243,0.3604798450190001,0.3607412563336851,0.36158974416241385,0.3606416981677256,0.36149596965739483,0.36123
0.19283746556473833,0.05637738330046022,0.059154449369246506,0.0586073634450157,0.056899091043774566,0.05556344120907346,0.05702355436793562,0.057505606641873395,0.05714676856224605,0.0573588,0.156078860898138,0.1644106034968979,0.17480748693159462,0.17395532340520115,0.1745889891240199,0.1770203454851248,0.17602173724072762,0.17721779860010822,0.176852,0.1887719298245614,0.20429311621021465,0.19858569658088504,0.19767528500111764,0.19969164215521176,0.19851329067512385,0.19864135858184168,0.1982380560242193,0.19867
0.1285583103764922,0.0631163708086785,0.07748039549948858,0.062471964390462716,0.07363155463759401,0.06927096006705058,0.06900710283732121,0.06986142070659801,0.06914898435593103,0.069405,0.17031763417305587,0.16074450084602368,0.15541565960317014,0.1625083351855968,0.1571761796363432,0.15566236732122465,0.1575697585405316,0.15769349450985115,0.157673,0.13614035087719298,0.13286454478164322,0.13676459867317928,0.13594367036733476,0.13359678469587086,0.13459297889051433,0.13463761122182405,0.13397147711721424,0.134425
0.09641873278236916,0.7189349112426036,0.6697067848619161,0.7107415203064077,0.6938743496562002,0.7037421932030172,0.7031681824075745,0.7017578615957498,0.7027247607832626,0.701783,0.20536692223439212,0.1897913141567964,0.19391827328424485,0.1863747499444321,0.18773009583227945,0.18793558294286727,0.18788468494740945,0.18690400080189556,0.187189,0.10105263157894737,0.09881569207994079,0.09732448786177736,0.1006258848073914,0.10072523968834901,0.10140444523854723,0.10097690518106779,0.1006829915521398,0.100873
0.07713498622589533,0.03517422748191979,0.04338561200136379,0.03448811290155619,0.03947815629166775,0.03644692729878065,0.036375239310784936,0.036616943303968356,0.036283917911329136,0.0364291,0.08488499452354874,0.08375634517766498,0.08908998932044292,0.08890864636585907,0.08869403928842425,0.08742877392717925,0.08866337841361886,0.08857211767536763,0.0885484,0.08140350877192983,0.08179126572908957,0.08281694248013415,0.08065717904776097,0.07960422420309705,0.07948348576384624,0.08051164273181949,0.08096014927084527,0.080516
0.0642791551882461,0.022353714661406968,0.028042959427207637,0.025706497360339534,0.025604155228459134,0.025642455457322844,0.025730729496394343,0.026038530545894067,0.02581756919846974,0.025953,0.056955093099671415,0.06824591088550479,0.0732392782867742,0.06976550344521004,0.06840907174774472,0.07084076296975458,0.06958665032821776,0.06970286343544306,0.0695152,0.06596491228070175,0.06550703182827536,0.06539330757454254,0.06512182400715297,0.06718758186077493,0.06690936433312115,0.06719555678680263,0.06701105384561547,0.0669699
0.05509641873278237,0.031229454306377382,0.03639618138424821,0.031072081708705703,0.029177233391722658,0.030073066212453023,0.029710555777316176,0.02961097317597986,0.030043341405362828,0.0300443,0.07174151150054764,0.07586012408347434,0.0612669327187904,0.06279173149588797,0.06653177078942192,0.06480236698372699,0.06421627320728052,0.06451553125160568,0.0643914,0.06456140350877193,0.05551443375277572,0.05890500838375738,0.059496311750242156,0.05845327106301128,0.05750669093643331,0.05739522732891872,0.057640302532571096,0.0573172
