samples_size,ms_runtime_M0.01,qmd_runtime_M0.01,ms_runtime_M0.31622776601683794,qmd_runtime_M0.31622776601683794,ms_runtime_M10.0,qmd_runtime_M10.0
4,7.176510810852051,0.0033311843872070312,7.427689552307129,0.003235340118408203,37.931466579437256,0.003551959991455078
6,9.290344715118408,0.0050983428955078125,10.076833963394165,0.004460334777832031,49.078315019607544,0.012989521026611328
8,11.456383466720581,0.028811216354370117,11.937918186187744,0.024069786071777344,57.45425844192505,0.09783220291137695
10,13.6928391456604,0.4768185615539551,13.7662935256958,0.37090611457824707,64.86391687393188,1.7341420650482178
12,15.964677572250366,6.8120081424713135,15.74051809310913,5.208059549331665,71.2420301437378,23.94145178794861
14,17.728598833084106,166.34564065933228,17.816851139068604,113.22346186637878,76.76337432861328,606.9782066345215
16,20.563307523727417,2829.7378494739532,19.721047401428223,1934.0135219097137,81.89590835571289,8058.605477809906
