samples_size,ms_runtime_M0.01,qmd_runtime_M0.01,ms_runtime_M0.31622776601683794,qmd_runtime_M0.31622776601683794,ms_runtime_M10.0,qmd_runtime_M10.0
4,180.86803793907166,0.002471923828125,10.685044527053833,0.002264261245727539,22.55819582939148,0.0034902095794677734
6,195.29741024971008,0.00528717041015625,13.038234949111938,0.00458526611328125,29.738205671310425,0.011963605880737305
8,216.61768770217896,0.02869868278503418,15.880261182785034,0.023553848266601562,35.95112133026123,0.08972811698913574
10,240.06609082221985,0.4638359546661377,18.12002205848694,0.36539578437805176,41.548577070236206,1.5261247158050537
12,262.2230794429779,6.629641771316528,20.367523908615112,4.988133430480957,46.09157180786133,20.827819347381592
14,285.1919457912445,142.33600568771362,21.815897464752197,109.13194870948792,50.738006353378296,435.31350588798523
16,306.19456791877747,2307.844798564911,24.035613298416138,1839.2632024288177,55.22570490837097,6704.4976716041565
