num_segsites,abs.error_0.05,rel.error_0.05,abs.error_4.214583333333334,rel.error_4.214583333333334,abs.error_8.379166666666668,rel.error_8.379166666666668,abs.error_12.543750000000003,rel.error_12.543750000000003,abs.error_16.708333333333336,rel.error_16.708333333333336,abs.error_20.87291666666667,rel.error_20.87291666666667,abs.error_25.037500000000005,rel.error_25.037500000000005,abs.error_29.202083333333338,rel.error_29.202083333333338,abs.error_33.36666666666667,rel.error_33.36666666666667,abs.error_37.53125,rel.error_37.53125,abs.error_41.69583333333333,rel.error_41.69583333333333,abs.error_45.860416666666666,rel.error_45.860416666666666,abs.error_50.025000000000006,rel.error_50.025000000000006,abs.error_54.18958333333334,rel.error_54.18958333333334,abs.error_58.35416666666667,rel.error_58.35416666666667,abs.error_62.518750000000004,rel.error_62.518750000000004,abs.error_66.68333333333334,rel.error_66.68333333333334,abs.error_70.84791666666668,rel.error_70.84791666666668,abs.error_75.0125,rel.error_75.0125,abs.error_79.17708333333334,rel.error_79.17708333333334,abs.error_83.34166666666667,rel.error_83.34166666666667,abs.error_87.50625000000001,rel.error_87.50625000000001,abs.error_91.67083333333333,rel.error_91.67083333333333,abs.error_95.83541666666667,rel.error_95.83541666666667,abs.error_100.0,rel.error_100.0
500,0.2710473,6.180482049402093,0.12588020000000003,1.4005518184835393,0.11357479999999999,1.3958240157336435,0.11079519999999997,1.6155726101700558,0.12109250000000002,1.569579902874587,0.1115535,1.1387215044275019,0.13175150000000002,1.7722016382617902,0.07268349999999998,0.8738743883247175,0.14044750000000003,1.6596550412283635,0.1472774,1.8407855783947604,0.06017319999999998,0.8073073655603575,0.1073462,1.5910917176636619,0.06678839999999996,0.918897265104214,0.1956659,2.082676528611195,0.13996780000000003,1.2257471612574118,0.0877224,1.240618961808715,0.14334070000000004,1.576337009433987,0.09991079999999998,1.3329714836937807,0.12381859999999997,1.7611110962306773,0.09164330000000004,0.9994170754240852,0.10459679999999996,0.9594017963389481,0.11002240000000002,1.0759539641819373,0.11117759999999996,1.3098267249488893,0.1460248,1.6274311109364201,0.16421280000000005,1.5211998468944972
1000,0.23504729999999996,5.306356940728832,0.058512799999999976,0.7487365809346281,0.055583799999999996,0.5995733392131322,0.08067039999999998,0.9601923869599768,0.0494031,0.5094251364272769,0.05325509999999998,0.5053613365377762,0.06375149999999999,0.7939177968613653,0.07263049999999997,0.9398477915987834,0.028314499999999958,0.4601032780573028,0.1098044,1.4127969508761469,0.07753919999999999,0.9044727267189265,0.08734620000000001,1.370382447571152,0.09313039999999999,1.1054138981109733,0.09781749999999999,1.0101057080873401,0.09855360000000006,0.9645548639972703,0.09712020000000005,1.3250560662544009,0.0928891,0.9761105131562168,0.09991079999999997,1.5233556650179754,0.09361359999999996,1.214646833168279,0.06427330000000003,0.8549662756685907,0.09059679999999995,0.8042744057269305,0.09602239999999998,0.9061722611545897,0.06320479999999996,0.8807596548353069,0.1020248,1.173930407103398,0.13472260000000003,1.6440876306482293
5000,0.09305969999999997,2.2642359044267746,0.027674999999999943,0.35916610015159545,0.04998260000000001,0.5417376113624333,0.04037239999999998,0.31544996600052455,0.047592899999999966,0.5979299451233723,0.05777189999999997,0.5621898105627768,0.02992289999999998,0.38491635483102216,0.03007949999999994,0.3309181861630326,0.034419500000000006,0.51988358633968,0.05091859999999997,0.6735567171197058,0.03666519999999997,0.370334811838408,0.05189200000000005,0.6945627751910473,0.029614399999999957,0.31424494811902115,0.04246589999999998,0.45422734076556437,0.051802600000000004,0.627777573559082,0.03873340000000003,0.43071482065148303,0.028417300000000006,0.3166778558916572,0.040898399999999946,0.4210846762919068,0.018078600000000035,0.24577261790569538,0.03384790000000007,0.3678535710741384,0.031920599999999986,0.2546141444477201,0.045227599999999986,0.49497401403336594,0.02998600000000004,0.2923646366247442,0.03550080000000005,0.49342264830367955,0.04511839999999995,0.5226571047131119
