panmictic_afs,observed_afs_M0.1_nreps500,observed_afs_M0.1_nreps1000,observed_afs_M0.1_nreps5000,observed_afs_M0.1_nreps10000,observed_afs_M0.1_nreps50000,observed_afs_M0.1_nreps100000,observed_afs_M0.1_nreps500000,observed_afs_M0.1_nreps1000000,expected_afs_M0.1,observed_afs_M1.0_nreps500,observed_afs_M1.0_nreps1000,observed_afs_M1.0_nreps5000,observed_afs_M1.0_nreps10000,observed_afs_M1.0_nreps50000,observed_afs_M1.0_nreps100000,observed_afs_M1.0_nreps500000,observed_afs_M1.0_nreps1000000,expected_afs_M1.0,observed_afs_M10.0_nreps500,observed_afs_M10.0_nreps1000,observed_afs_M10.0_nreps5000,observed_afs_M10.0_nreps10000,observed_afs_M10.0_nreps50000,observed_afs_M10.0_nreps100000,observed_afs_M10.0_nreps500000,observed_afs_M10.0_nreps1000000,expected_afs_M10.0
0.38567493112947665,0.25696594427244585,0.21583555386372288,0.2412199630314233,0.23297278022108642,0.24466307777984037,0.24148529428994325,0.23896826869549082,0.24002794317909254,0.239681,0.2693877551020408,0.26379647749510765,0.2599249141305216,0.2660576532683719,0.26002491660973354,0.26189037444925106,0.2618716559069305,0.2614803791776739,0.261985,0.34156378600823045,0.34259984338292876,0.33574007220216606,0.3384717452388386,0.33550137220997195,0.33607360648778184,0.3359587152870057,0.33648305165421694,0.336385
0.19283746556473833,0.13828689370485037,0.14236771983250857,0.14795832633170897,0.14703435159871628,0.13845832559866345,0.14001960500982202,0.13974995360920395,0.13975049400104106,0.139372,0.1657142857142857,0.16007827788649706,0.15911814042655165,0.16731628095818107,0.16399951774303742,0.16519066618111386,0.1657409036250551,0.16558680208535703,0.164692,0.20658436213991768,0.19342208300704777,0.19471040652958718,0.1991102091788948,0.19670986880720848,0.19913665525327026,0.19840303368067813,0.198183550489633,0.197979
0.1285583103764922,0.08771929824561403,0.12371526456033498,0.10241976138464123,0.10388684179246405,0.10363684177959284,0.10721050391123851,0.10907249335065257,0.10882017817858522,0.109188,0.11836734693877551,0.13072407045009785,0.1308411214953271,0.12488834754364596,0.12958244584656192,0.12794583151584515,0.12870234930947314,0.1286267927921793,0.129168,0.12674897119341563,0.14487079091620986,0.13859676659865014,0.13662972213549798,0.13847422942081636,0.13938891379645538,0.13904554884313158,0.1388211046729328,0.139178
0.09641873278236916,0.11558307533539731,0.09897221164826799,0.10712485296588808,0.10499623598399303,0.1020048264340078,0.09844683019796373,0.09851317498608277,0.09881148189427387,0.0993283,0.12244897959183673,0.11506849315068493,0.1221343557792156,0.1120584652862363,0.11566933247598762,0.11213468487756466,0.1122064969688791,0.112045280207334,0.112299,0.1037037037037037,0.09788566953797964,0.11387537278292262,0.10053075241960661,0.10554912194425496,0.10602555913078324,0.10584721324220656,0.10653761574441349,0.106392
0.07713498622589533,0.09494324045407637,0.1020175104682147,0.096958494370694,0.09826062839256706,0.09759606459996287,0.10065727552849561,0.10168939815673904,0.10185265454370165,0.101886,0.1110204081632653,0.11037181996086105,0.10424155283968368,0.10117742590336988,0.10639392356227143,0.1051435248732427,0.10413689565345215,0.10507860145686583,0.104989,0.08724279835390947,0.08496476115896633,0.08169832051483283,0.08609116453325008,0.08576708916985262,0.08606071186265836,0.08596803687381745,0.08549775650992911,0.0857147
0.0642791551882461,0.11661506707946337,0.13132851161020176,0.1169551335909931,0.13098775704267204,0.12047521811769074,0.12178147834271276,0.12158795694934126,0.12085191708946211,0.120809,0.10040816326530612,0.10176125244618395,0.10080677370396997,0.10584652862362973,0.10475424988948277,0.10704838587041343,0.10676035950933353,0.10589375734791935,0.105806,0.08888888888888889,0.07282693813625685,0.06772877099356459,0.07340774274118014,0.07393276964322541,0.07102359518018751,0.07204832945264436,0.07171631750303045,0.0717773
0.05509641873278237,0.18988648090815274,0.18576322801674913,0.1873634683246513,0.18186140496850112,0.19316564569024194,0.1903990127198241,0.19041875425248964,0.18988533111384356,0.189736,0.1126530612244898,0.11819960861056751,0.12293314162473042,0.12265529841656517,0.11957561387292528,0.12064653223256912,0.12058133902687644,0.12128838693267052,0.121061,0.04526748971193416,0.06342991386061081,0.06765029037827656,0.06575866375273182,0.06406554880467027,0.062290958288863406,0.06272912262051622,0.06276060342584425,0.0625747
