expected afs,panmictic_afs,observed 500,observed 1000,observed 5000,observed 10000,observed 50000,observed 100000,observed 500000,observed 1000000
0.314015,0.43795620437956206,0.3130434782608696,0.33388293487221765,0.32293726406615136,0.3154560057112261,0.31184880058153625,0.31436799397128284,0.313876,0.314815
0.202877,0.21897810218978103,0.18,0.18672712283594395,0.1976451554916412,0.20279314652864536,0.20471331520519792,0.20215490752827084,0.203418,0.202136
0.165216,0.145985401459854,0.15043478260869564,0.15416323165704865,0.16456947690095272,0.16285918258076032,0.1663211551750442,0.16648948338738545,0.165201,0.164558
0.153134,0.10948905109489052,0.1617391304347826,0.14550700741962078,0.15216609742944454,0.15116901659825094,0.15272505362158864,0.1519200836125652,0.153417,0.153069
0.164759,0.08759124087591241,0.19478260869565217,0.179719703215169,0.16268200611181016,0.16772264858111727,0.16439167541663302,0.16506753150049566,0.164088,0.165422
