samples_size,ms_runtime_M0.1,qmd_runtime_M0.1,ms_runtime_M1.0,qmd_runtime_M1.0,ms_runtime_M10.0,qmd_runtime_M10.0
4,0.9003965854644775,0.018979787826538086,0.9003965854644775,0.018979787826538086,0.9003965854644775,0.018979787826538086
6,0.970836877822876,0.021042585372924805,0.970836877822876,0.021042585372924805,0.970836877822876,0.021042585372924805
8,1.1944079399108887,0.07597923278808594,1.1944079399108887,0.07597923278808594,1.1944079399108887,0.07597923278808594
10,1.2953460216522217,0.5817375183105469,1.2953460216522217,0.5817375183105469,1.2953460216522217,0.5817375183105469
12,1.3834905624389648,11.221333026885986,1.3834905624389648,11.221333026885986,1.3834905624389648,11.221333026885986
14,1.5436420440673828,228.06658697128296,1.5436420440673828,228.06658697128296,1.5436420440673828,228.06658697128296
