num_segsites,abs.error_0.05,rel.error_0.05,abs.error_4.214583333333334,rel.error_4.214583333333334,abs.error_8.379166666666668,rel.error_8.379166666666668,abs.error_12.543750000000003,rel.error_12.543750000000003,abs.error_16.708333333333336,rel.error_16.708333333333336,abs.error_20.87291666666667,rel.error_20.87291666666667,abs.error_25.037500000000005,rel.error_25.037500000000005,abs.error_29.202083333333338,rel.error_29.202083333333338,abs.error_33.36666666666667,rel.error_33.36666666666667,abs.error_37.53125,rel.error_37.53125,abs.error_41.69583333333333,rel.error_41.69583333333333,abs.error_45.860416666666666,rel.error_45.860416666666666,abs.error_50.025000000000006,rel.error_50.025000000000006,abs.error_54.18958333333334,rel.error_54.18958333333334,abs.error_58.35416666666667,rel.error_58.35416666666667,abs.error_62.518750000000004,rel.error_62.518750000000004,abs.error_66.68333333333334,rel.error_66.68333333333334,abs.error_70.84791666666668,rel.error_70.84791666666668,abs.error_75.0125,rel.error_75.0125,abs.error_79.17708333333334,rel.error_79.17708333333334,abs.error_83.34166666666667,rel.error_83.34166666666667,abs.error_87.50625000000001,rel.error_87.50625000000001,abs.error_91.67083333333333,rel.error_91.67083333333333,abs.error_95.83541666666667,rel.error_95.83541666666667,abs.error_100.0,rel.error_100.0
500,0.5925448000000001,6.8770908512018325,0.1220476,1.1901032869994683,0.08697160000000001,1.1004874899344386,0.1046987,1.378724159175969,0.1273573,1.5200461659979012,0.14372799999999994,1.4055477998026593,0.07883730000000005,0.8519485247539275,0.08318990000000001,0.8853610522712849,0.11244040000000001,1.520816215250342,0.12863350000000004,1.5808118627886807,0.15341540000000004,1.6528747687201464,0.12217359999999998,1.4717949731635411,0.1540217,1.4258229427033686,0.08997400000000003,0.8868033458165545,0.12509229999999996,1.381410903804596,0.06849580000000001,0.824781848380922,0.08938159999999995,1.0822629119138591,0.12031429999999999,1.3592991510665529,0.14601519999999996,1.7129518731855073,0.09011009999999997,1.1296145431511502,0.09121119999999999,1.23187404639555,0.11880379999999999,1.4933474619929608,0.12995429999999997,1.4211371766216017,0.10134889999999996,1.3474316940260302,0.13024019999999997,1.1385275783280786
1000,0.6085448,6.615524965668886,0.11641299999999999,1.009458357930102,0.09763639999999998,1.1841766196225454,0.10156989999999999,1.1086159800004656,0.08791770000000002,1.0125802671479718,0.05904859999999999,0.5906796267600458,0.05002829999999998,0.6935525467284012,0.05529830000000002,0.5823202789256295,0.08314939999999998,1.1937430710040666,0.07670089999999997,0.8390709062480441,0.09845339999999997,1.308202291980952,0.14515480000000003,1.5879482168529813,0.08464409999999997,0.9661343499615719,0.09734120000000003,1.0388698325662402,0.10223949999999996,1.1840710564633614,0.06938140000000005,1.1968454952154262,0.07027859999999997,0.6986155592064687,0.06373549999999997,0.8478714499536972,0.06202559999999995,0.6190869694366848,0.06286049999999999,0.8173096237754562,0.07421579999999994,0.9286948434907473,0.052859199999999974,0.7089792027468459,0.08067369999999996,0.9573059114346243,0.09540969999999996,1.1715260635514853,0.054079399999999986,0.6970736173937335
5000,0.13920679999999996,1.43990670394134,0.030279,0.3405102630132524,0.03140500000000002,0.35282390666601404,0.026999099999999984,0.3956481263213618,0.04637249999999999,0.6024925788682683,0.023238199999999924,0.3369482242181069,0.025218499999999977,0.3698486245321967,0.04444089999999998,0.5597171735376644,0.05739339999999999,0.5767022846485529,0.025504299999999987,0.3074308710015978,0.03997640000000002,0.4473914391910033,0.04042980000000003,0.49650348324975146,0.03443769999999997,0.45903763639134487,0.037306200000000025,0.45440519867973905,0.03887109999999999,0.4988925256034039,0.038173799999999994,0.463359709637991,0.028771599999999967,0.39791134080975943,0.03334950000000002,0.4913200879847376,0.04775239999999997,0.5489643594643044,0.031000899999999984,0.3489211036721035,0.032259799999999984,0.3248545711447619,0.03956039999999995,0.43162676507715514,0.03303089999999995,0.3932863156430618,0.04468270000000001,0.5737656123956245,0.030053400000000022,0.4181454542516332
