repetitions,500,1000,5000,10000,50000
sampling error,0.11408522404658993,0.10870400646154911,0.04412657314396574,0.02629167931763462,0.01618686079419617
ms error theta=0.1,0.13684396475177113,0.07449978067167431,0.05160613812054575,0.03799544091626336,0.008117454712340181
ms error theta=1,0.13922013429634647,0.1353080862063331,0.05968109425406329,0.053983074688328254,0.05223543935212761
ms error theta=10,0.10374188912341517,0.1202267561663736,0.044576122633337656,0.04554573703974324,0.05294328408040843
